GeneID,gene,index
90353,CTU1,2052
90362,FAM110B,2902
90381,TICRR,9033
90390,MED30,5161
90410,IFT20,4081
90411,MCFD2,5105
90423,ATP6V1E2,747
90427,BMF,932
90441,ZNF622,10160
90480,GADD45GIP1,3240
90522,YIF1B,9885
90527,DUOXA1,2482
90550,MCU,5121
90589,ZNF625,10162
90594,ZNF439,10089
90627,STARD13,8635
90639,COX19,1873
90673,PPP1R3E,6871
90678,LRSAM1,4890
90701,SEC11C,7919
90780,PYGO2,7185
90809,PIP4P1,6584
90827,ZNF479,10106
90861,JPT2,4365
90865,IL33,4171
90933,TRIM41,9326
90952,ESAM,2789
90990,KIFC2,4534
90993,CREB3L1,1925
91010,FMNL3,3102
91012,CERS5,1498
91039,DPP9,2436
91147,TMEM67,9120
91179,SCARF2,7860
91252,SLC39A13,8228
91272,BOD1,951
91289,LMF2,4822
91319,DERL3,2268
91419,ATP23,705
91433,RCCD1,7396
91442,FAAP24,2885
91445,RNF185,7568
91464,ISX,4295
91522,COL23A1,1802
91543,RSAD2,7749
91582,RPS19BP1,7699
91584,PLXNA4,6695
91603,ZNF830,10228
91647,ATPAF2,759
91653,BOC,950
91662,NLRP12,5870
91663,MYADM,5524
91683,SYT12,8791
91687,CENPL,1460
91689,SMDT1,8323
91734,IDI2,4042
91746,YTHDC1,9898
91750,LIN52,4801
91754,NEK9,5768
91768,CABLES1,1047
91782,CHMP7,1569
91801,ALKBH8,354
91807,MYLK3,5568
91851,CHRDL1,1579
91869,RFT1,7454
91875,TTC5,9401
91942,NDUFAF2,5718
91949,COG7,1789
91975,ZNF300,10045
91977,MYOZ3,5590
91978,TPGS1,9238
92105,INTS4,4236
92106,OXNAD1,6201
92140,MTDH,5459
92170,MTG1,5467
92211,CDHR1,1394
92241,RCSD1,7404
92283,ZNF461,10100
92285,ZNF585B,10141
92335,STRADA,8679
92344,GORAB,3490
92345,NAF1,5623
92359,CRB3,1920
92369,SPSB4,8518
92399,MRRF,5423
92421,CHMP4C,1566
92482,BBIP1,848
92483,LDHAL6B,4740
92521,SPECC1,8468
92552,ATXN3L,768
92579,G6PC3,3207
92595,ZNF764,10214
92597,MOB1B,5309
92609,TIMM50,9046
92737,DNER,2389
92797,HELB,3763
92840,REEP6,7420
92856,IMP4,4192
92906,HNRNPLL,3879
92912,UBE2Q2,9510
92935,MARS2,5056
92949,ADAMTSL1,167
92960,PEX11G,6442
93010,B3GNT7,803
93034,NT5C1B,6030
93100,NAPRT,5642
93107,KCNG4,4417
93129,ORAI3,6165
93134,ZNF561,10133
93166,PRDM6,6921
93183,PIGM,6546
93185,IGSF8,4109
93210,PGAP3,6475
93323,HAUS8,3717
93343,MVB12A,5516
93380,MMGT1,5281
93408,MYL10,5554
93426,SYCE1,8756
93474,ZNF670,10177
93594,TBC1D31,8875
93611,FBXO44,2976
93621,MRFAP1,5342
93624,TADA2B,8819
93643,TJAP1,9058
93649,MYOCD,5581
93661,CAPZA3,1129
93973,ACTR8,136
93974,ATP5IF1,718
93978,CLEC6A,1686
93986,FOXP2,3141
94005,PIGS,6552
94025,MUC16,5503
94030,LRRC4B,4878
94032,CAMK2N2,1100
94039,ZNF101,9977
94081,SFXN1,8040
94101,ORMDL1,6174
94103,ORMDL3,6176
94104,PAXBP1,6308
94121,SYTL4,8801
94134,ARHGAP12,544
94137,RP1L1,7610
94233,OPN4,6144
94235,GNG8,3460
94241,TP53INP1,9230
94274,PPP1R14A,6858
95681,CEP41,1483
96459,FNIP1,3114
96626,LIMS3,4797
96764,TGS1,9002
103910,MYL12B,5556
112398,EGLN2,2591
112399,EGLN3,2592
112476,PRRT2,7016
112483,SAT2,7840
112495,GTF3C6,3657
112574,SNX18,8398
112609,MRAP2,5337
112616,CMTM7,1735
112714,TUBA3E,9412
112724,RDH13,7407
112744,IL17F,4133
112755,STX1B,8700
112802,KRT71,4652
112812,FDX2,3003
112817,HOGA1,3885
112858,TP53RK,9232
112869,SGF29,8048
112936,VPS26B,9737
112939,NACC1,5618
112950,MED8,5166
113026,PLCD3,6644
113130,CDCA5,1372
113189,CHST14,1603
113451,AZIN2,786
113510,HELQ,3765
113802,HENMT1,3768
113835,ZNF257,10031
113878,DTX2,2476
114026,ZIM3,9959
114034,TOE1,9198
114088,TRIM9,9340
114131,UCN3,9547
114327,EFHC1,2578
114548,NLRP3,5871
114569,MAL2,4980
114609,TIRAP,9057
114625,ERMAP,2781
114757,CYGB,2102
114771,PGLYRP3,6484
114785,MBD6,5079
114789,SLC25A25,8183
114791,TUBGCP5,9432
114793,FMNL2,3101
114798,SLITRK1,8282
114799,ESCO1,2790
114803,MYSM1,5593
114805,GALNT13,3254
114836,SLAMF6,8141
114876,OSBPL1A,6180
114879,OSBPL5,6181
114971,PTPMT1,7130
114990,VASN,9689
115106,HAUS1,3710
115196,ZNF554,10128
115201,ATG4A,677
115209,OMA1,6132
115265,DDIT4L,2208
115286,SLC25A26,8184
115290,FBXO17,2965
115361,GBP4,3297
115362,GBP5,3298
115416,MALSU1,4981
115426,UHRF2,9573
115509,ZNF689,10185
115557,ARHGEF25,579
115650,TNFRSF13C,9147
115653,KIR3DL3,4542
115677,NOSTRIN,5929
115708,TRMT61A,9350
115727,RASGRP4,7342
115752,DIS3L,2308
115817,DHRS1,2285
115827,RAB3C,7234
115950,ZNF653,10168
116028,RMI2,7538
116071,BATF2,841
116085,SLC22A12,8169
116092,DNTTIP1,2401
116115,ZNF526,10121
116138,KLHDC3,4564
116154,PHACTR3,6493
116173,CMTM5,1733
116228,COX20,1874
116285,ACSM1,109
116372,LYPD1,4935
116379,IL22RA2,4159
116442,RAB39B,7231
116443,GRIN3A,3584
116444,GRIN3B,3585
116447,TOP1MT,9213
116448,OLIG1,6129
116461,TSEN15,9375
116519,APOA5,489
116540,MRPL53,5389
116541,MRPL54,5390
116832,RPL39L,7664
116841,SNAP47,8355
116844,LRG1,4865
116931,MED12L,5142
116984,ARAP2,522
116985,ARAP1,521
116986,AGAP2,233
117143,TADA1,8817
117144,CATSPER1,1158
117145,THEM4,9012
117155,CATSPER2,1159
117156,SCGB3A2,7869
117177,RAB3IP,7238
117178,SSX2IP,8601
117246,FTSJ3,3170
117248,GALNT15,3256
117283,IP6K3,4246
117289,TAGAP,8844
117581,TWIST2,9445
117583,PARD3B,6275
117584,RFFL,7452
117854,TRIM6,9332
118424,UBE2J2,9504
118429,ANTXR2,430
118430,MUCL1,5511
118460,EXOSC6,2849
118487,CHCHD1,1531
118788,PIK3AP1,6560
118813,ZFYVE27,9951
118924,FRA10AC1,3149
118980,SFXN2,8041
119391,GSTO2,3630
119392,SFR1,8029
119504,ANAPC16,394
119694,OR51F2,6160
120071,LARGE2,4698
120425,JAML,4356
120892,LRRK2,4886
121214,SDR9C7,7917
121227,LRIG3,4867
121260,SLC15A4,8151
121274,ZNF641,10166
121278,TPH2,9241
121340,SP7,8444
121391,KRT74,4655
121441,NEDD1,5753
121506,ERP27,2785
121512,FGD4,3025
121536,AEBP2,225
121599,SPIC,8477
121642,ALKBH2,349
121643,FOXN4,3137
121665,SPPL3,8501
122011,CSNK1A1L,1985
122402,TDRD9,8936
122553,TRAPPC6B,9286
122704,MRPL52,5388
122706,PSMB11,7048
122786,FRMD6,3157
122830,NAA30,5607
122876,GPHB5,3520
122953,JDP2,4360
122961,ISCA2,4287
122970,ACOT4,93
123169,LEO1,4751
123263,MTFMT,5466
123264,SLC51B,8247
123606,NIPA1,5841
123688,HYKK,4015
123720,WHAMM,9810
123803,NTAN1,6033
123872,DNAAF1,2343
123879,DCUN1D3,2198
123904,NRN1L,6009
123920,CMTM3,1731
124056,NOXO1,5938
124245,ZC3H18,9921
124446,TMEM219,9113
124454,EARS2,2532
124460,SNX20,8400
124583,CANT1,1111
124590,USH1G,9625
124599,CD300LB,1304
124602,KIF19,4506
124641,OVCA2,6195
124790,HEXIM2,3783
124857,WFIKKN2,9808
124872,B4GALNT2,807
124975,GGT6,3358
124995,MRPL10,5349
125061,AFMID,231
125111,GJD3,3383
125115,KRT40,4646
125150,ZSWIM7,10246
125170,MIEF2,5242
125476,INO80C,4211
125958,OR7D4,6162
125965,COX6B2,1881
125972,CALR3,1090
125981,ACER1,76
125988,MICOS13,5234
126003,TRAPPC5,9284
126014,OSCAR,6182
126068,ZNF441,10091
126070,ZNF440,10090
126074,SWSAP1,8754
126306,JSRP1,4366
126321,MFSD12,5205
126328,NDUFA11,5705
126374,WTIP,9843
126375,ZNF792,10226
126382,NR2C2AP,5983
126410,CYP4F22,2133
126433,FBXO27,2970
126626,GABPB2,3219
126792,B3GALT6,794
127124,ATP6V1G3,751
127396,ZNF684,10183
127544,RNF19B,7571
127602,DNAH14,2350
127829,ARL8A,604
127833,SYT2,8792
128178,EDARADD,2553
128239,IQGAP3,4262
128240,NAXE,5651
128308,MRPL55,5391
128414,NKAIN4,5847
128637,TBC1D20,8873
128674,PROKR2,6993
128866,CHMP4B,1565
128869,PIGU,6554
129025,ZNF280A,10040
129049,SGSM1,8058
129642,MBOAT2,5085
129685,TAF8,8841
129787,TMEM18,9110
129807,NEU4,5784
129831,RBM45,7379
129880,BBS5,854
130013,ACMSD,85
130340,AP1S3,450
130399,ACVR1C,139
130589,GALM,3248
130617,ZFAND2B,9934
130916,MTERF4,5463
131118,DNAJC19,2376
131405,TRIM71,9337
131450,CD200R1,1288
131474,CHCHD4,1535
131870,NUDT16,6059
131890,GRK7,3593
132001,TAMM41,8848
132014,IL17RE,4138
132158,GLYCTK,3417
132204,SYNPR,8784
132320,SCLT1,7870
132660,LIN54,4802
132789,GNPDA2,3470
132884,EVC2,2825
133121,ENPP6,2710
133418,EMB,2682
133522,PPARGC1B,6819
133619,PRRC1,7015
133686,NADK2,5620
133746,JMY,4362
134266,GRPEL2,3605
134353,LSM11,4896
134359,POC5,6732
134510,UBLCP1,9525
134526,ACOT12,90
134829,CLVS2,1722
134860,TAAR9,8805
134864,TAAR1,8804
134957,STXBP5,8712
135112,NCOA7,5683
135152,B3GAT2,796
135154,SDHAF4,7912
135228,CD109,1273
135250,RAET1E,7282
135295,SRSF12,8567
135892,TRIM50,9329
135948,OR2F2,6152
136051,ZNF786,10222
136227,COL26A1,1804
136991,ASZ1,656
137075,CLDN23,1665
137492,VPS37A,9746
137682,NDUFAF6,5722
137735,ABRA,52
137868,SGCZ,8047
137872,ADHFE1,201
137886,UBXN2B,9538
137964,GPAT4,3507
138429,PIP5KL1,6589
139135,PASD1,6295
139322,APOOL,505
139596,UPRT,9605
139760,GPR119,3529
139818,DOCK11,2406
140459,ASB6,630
140461,ASB8,631
140465,MYL6B,5562
140545,RNF32,7580
140576,S100A16,7799
140596,DEFB104A,2250
140609,NEK7,5766
140612,ZFP28,9939
140628,GATA5,3284
140679,SLC32A1,8213
140691,TRIM69,9335
140735,DYNLL2,2508
140739,UBE2F,9500
140801,RPL10L,7629
140807,KRT72,4653
140809,SRXN1,8576
140823,ROMO1,7603
140825,NEURL2,5786
140836,BANF2,835
140883,ZNF280B,10041
140885,SIRPA,8112
140886,PABPC5,6231
140890,SREK1,8540
140901,STK35,8662
142678,MIB2,5227
142679,DUSP19,2487
142683,ITLN2,4332
142684,RAB40A,7239
142891,SAMD8,7821
143098,MPP7,5331
143187,VTI1A,9763
143244,EIF5AL1,2650
143425,SYT9,8798
143503,OR51E1,6158
143662,MUC15,5502
143686,SESN3,8003
143689,PIWIL4,6601
143903,LAYN,4707
144100,PLEKHA7,6658
144165,PRICKLE1,6941
144193,AMDHD1,373
144195,SLC2A14,8198
144245,ALG10B,337
144348,ZNF664,10173
144363,ETFRF1,2811
144455,E2F7,2526
144501,KRT80,4661
144699,FBXL14,2955
144715,RAD9B,7280
144717,PHETA1,6499
144983,HNRNPA1L2,3866
145173,B3GLCT,798
145258,GSC,3610
145873,MESP2,5184
145957,NRG4,6005
146057,TTBK2,9398
146198,ZFP90,9945
146223,CMTM4,1732
146225,CMTM2,1730
146434,ZNF597,10147
146540,ZNF785,10221
146664,MGAT5B,5218
146722,CD300LF,1305
146754,DNAH2,2352
146760,RTN4RL1,7767
146845,CFAP52,1507
146850,PIK3R6,6573
146862,UNC45B,9589
146909,KIF18B,4505
146956,EME1,2691
147111,NOTUM,5933
147138,TMC8,9092
147179,WIPF2,9814
147183,KRT25,4632
147409,DSG4,2466
147657,ZNF480,10107
147687,ZNF417,10079
147700,KLC3,4554
147719,LYPD4,4937
147746,HIPK4,3809
147841,SPC24,8461
147912,SIX5,8126
147923,ZNF420,10081
147948,ZNF582,10139
148022,TICAM1,9031
148103,ZNF599,10148
148170,CDC42EP5,1365
148203,ZNF738,10207
148206,ZNF714,10201
148254,ZNF555,10129
148266,ZNF569,10138
148281,SYT6,8796
148327,CREB3L4,1928
148362,BROX,980
148479,PHF13,6505
148738,HJV,3814
148789,B3GALNT2,789
148867,SLC30A7,8209
149041,RC3H1,7392
149076,ZNF362,10067
149111,CNIH3,1748
149233,IL23R,4161
149371,EXOC8,2842
149461,CLDN19,1662
149603,RNF187,7569
149986,LSM14B,4898
150084,IGSF5,4108
150094,SIK1,8101
150274,HSCB,3948
150368,PHETA2,6500
150372,NFAM1,5793
150468,CKAP2L,1636
150572,SMYD1,8346
150684,COMMD1,1830
151056,PLB1,6638
151246,SGO2,8054
151393,RMDN2,7535
151449,GDF7,3324
151531,UPP2,9604
151636,DTX3L,2477
151648,SGO1,8053
151742,PPM1L,6847
151888,BTLA,1000
151987,PPP4R2,6899
152185,SPICE1,8478
152189,CMTM8,1736
152330,CNTN4,1776
152559,PAQR3,6271
152586,MGAT4D,5216
152831,KLB,4551
152926,PPM1K,6846
153090,DAB2IP,2145
153129,SLC38A9,8224
153241,CEP120,1471
153527,ZMAT2,9966
153642,ARSK,624
154007,SNRNP48,8372
154141,MBOAT1,5084
154791,FMC1,3098
154796,AMOT,379
154807,VKORC1L1,9725
154810,AMOTL1,380
154881,KCTD7,4464
155038,GIMAP8,3370
155061,ZNF746,10210
155066,ATP6V0E2,739
155382,VPS37D,9749
155465,AGR3,251
157313,CDCA2,1371
157506,RDH10,7405
157570,ESCO2,2791
157807,CLVS1,1721
157922,CAMSAP1,1107
158067,AK8,286
158399,ZNF483,10108
158747,MOSPD2,5319
158763,ARHGAP36,557
158798,AKAP14,291
158931,TCEAL6,8907
160287,LDHAL6A,4739
160364,CLEC12A,1674
160428,ALDH1L2,325
160728,SLC5A8,8253
160760,PPTC7,6911
160897,GPR180,3536
161003,STOML3,8674
161198,CLEC14A,1675
161582,DNAAF4,2345
161725,OTUD7A,6192
161742,SPRED1,8503
161882,ZFPM1,9946
162239,ZFP1,9936
162605,KRT28,4635
162655,ZNF519,10119
162966,ZNF600,10149
162967,ZNF320,10051
163049,ZNF791,10225
163050,ZNF564,10135
163059,ZNF433,10087
163071,ZNF114,9979
163081,ZNF567,10137
163087,ZNF383,10070
163183,SYNE4,8775
163223,ZNF676,10180
163227,ZNF100,9976
163486,DENND1B,2257
163589,TDRD5,8933
163590,TOR1AIP2,9221
163688,CALML6,1088
163702,IFNLR1,4077
163732,CITED4,1634
163786,SASS6,7838
164153,UBL4B,9523
164656,TMPRSS6,9131
165140,OXER1,6200
165324,UBXN2A,9537
165679,SPTSSB,8528
165829,GPR156,3533
165904,XIRP1,9856
165918,RNF168,7565
166012,CHST13,1602
166336,PRICKLE2,6942
166379,BBS12,851
166929,SGMS2,8052
167153,TENT2,8949
167227,DCP2,2186
167691,LCA5,4710
167838,TXLNB,9450
168374,ZNF92,10231
168417,ZNF679,10182
168544,ZNF467,10102
168667,BMPER,941
169026,SLC30A8,8210
169270,ZNF596,10146
169522,KCNV2,4456
169841,ZNF169,9992
170463,SSBP4,8582
170482,CLEC4C,1680
170506,DHX36,2296
170572,HTR3C,4000
170589,GPHA2,3519
170622,COMMD6,1833
170692,ADAMTS18,162
170850,KCNG3,4416
170954,PPP1R18,6866
170959,ZNF431,10085
170960,ZNF721,10203
171017,ZNF384,10071
171023,ASXL1,654
171169,SPACA4,8446
171177,RHOV,7512
171389,NLRP6,5872
171392,ZNF675,10179
171482,FAM9A,2916
171546,SPTSSA,8527
171558,PTCRA,7096
171568,POLR3H,6785
192111,PGAM5,6472
192666,KRT24,4631
192669,AGO3,242
192670,AGO4,243
195814,SDR16C5,7916
196051,PLPP4,6684
196374,KRT78,4658
196385,DNAH10,2347
196500,PIANP,6529
196513,DCP1B,2185
196527,ANO6,422
196528,ARID2,590
196743,PAOX,6263
197131,UBR1,9531
197257,LDHD,4743
197322,ACSF3,104
197342,EME2,2692
197358,NLRC3,5866
197370,NSMCE1,6022
199675,MCEMP1,5102
199692,ZNF627,10164
199704,ZNF585A,10140
199746,U2AF1L4,9473
199777,ZNF626,10163
199834,LCE4A,4726
199857,ALG14,341
200081,TXLNA,9449
200162,SPAG17,8449
200186,CRTC2,1955
200205,IBA57,4020
200315,APOBEC3A,492
200316,APOBEC3F,493
200504,GKN2,3387
200558,APLF,482
200576,PIKFYVE,6574
200728,TMEM17,9106
200734,SPRED2,8504
200845,KCTD6,4463
200879,LIPH,4811
200894,ARL13B,597
200895,DHFR2,2282
200909,HTR3D,4001
200916,RPL22L1,7641
200931,SLC51A,8246
200933,FBXO45,2977
200958,MUC20,5504
201163,FLCN,3082
201232,SLC16A13,8154
201254,CENPX,1470
201266,SLC39A11,8227
201294,UNC13D,9587
201305,SPNS3,8491
201456,FBXO15,2964
201562,HACD2,3690
201595,STT3B,8690
201625,DNAH12,2349
201633,TIGIT,9035
202333,CMYA5,1738
202559,KHDRBS2,4486
203062,TSNARE1,9386
203068,TUBB,9416
203190,LGI3,4766
203228,C9orf72,1040
203245,NAIF1,5628
203286,ANKS6,418
203547,VMA21,9727
204219,CERS3,1496
204851,HIPK1,3806
205564,SENP5,7970
219402,MTIF3,5474
219537,SMTNL1,8341
219541,MED19,5150
219578,ZNF804B,10227
219670,ENKUR,2703
219699,UNC5B,9591
219743,TYSND1,9471
219749,ZNF25,10026
219771,CCNY,1250
219844,HYLS1,4016
219899,TBCEL,8883
219927,MRPL21,5361
219988,PATL1,6298
220134,SKA1,8128
220202,ATOH7,691
220359,TIGD3,9034
220441,RNF152,7564
220988,HNRNPA3,3868
220992,ZNF485,10110
221035,REEP3,7417
221037,JMJD1C,4361
221092,HNRNPUL2,3884
221120,ALKBH3,350
221150,SKA3,8130
221154,MICU2,5236
221178,SPATA13,8458
221357,GSTA5,3622
221395,ADGRF5,190
221400,TDRD6,8934
221421,RSPH9,7753
221458,KIF6,4530
221472,FGD2,3023
221496,LEMD2,4749
221656,KDM1B,4469
221662,RBM24,7371
221687,RNF182,7567
221785,ZSCAN25,10245
221895,JAZF1,4358
221914,GPC2,3510
221927,BRAT1,963
221937,FOXK1,3132
221981,THSD7A,9024
222068,TMED4,9098
222229,LRWD1,4891
222236,NAPEPLD,5640
222487,ADGRG3,191
222546,RFX6,7459
222662,LHFPL5,4771
222663,SCUBE3,7896
222894,FERD3L,3011
223082,ZNRF2,10235
225689,MAPK15,5033
245711,SPDYA,8467
245802,MS4A6E,5430
245806,VGLL2,9713
245934,DEFB121,2252
245972,ATP6V0D2,737
245973,ATP6V1C2,744
246100,CTAG1A,2009
246175,CNOT6L,1763
246184,CDC26,1354
246213,SLC17A8,8161
246243,RNASEH1,7541
246330,PELI3,6428
246721,POLR2J2,6772
246744,STH,8651
246778,IL27,4165
252884,ZNF396,10074
252969,NEIL2,5762
252983,STXBP4,8711
252995,FNDC5,3113
253260,RICTOR,7516
253314,EIF4E1B,2637
253430,IPMK,4248
253461,ZBTB38,9918
253558,LCLAT1,4729
253639,ZNF620,10158
253714,MMS22L,5301
253725,WASHC2C,9778
253782,CERS6,1499
253827,MSRB3,5446
253980,KCTD13,4459
253982,ASPHD1,650
254013,ETFBKMT,2809
254042,METAP1D,5187
254251,LCORL,4732
254263,CNIH2,1747
254531,LPCAT4,4853
254552,NUDT8,6067
254910,LCE5A,4727
255043,TMEM86B,9121
255324,EPGN,2732
255488,RNF144B,7562
255738,PCSK9,6347
255743,NPNT,5960
255919,CNEP1R1,1742
255967,PAN3,6258
256051,ZNF549,10125
256126,SYCE2,8757
256281,NUDT14,6058
256297,PTF1A,7100
256435,ST6GALNAC3,8616
256471,MFSD8,5207
256933,NPB,5940
256987,SERINC5,7977
257106,ARHGAP30,554
257194,NEGR1,5760
257218,SHPRH,8090
257397,TAB3,8808
257629,ANKS4B,417
258010,SVIP,8753
259173,ALS2CL,366
259197,NCR3,5688
259230,SGMS1,8051
259266,ASPM,651
259294,TAS2R19,8863
259307,IL4I1,4176
260425,MAGI3,4973
260434,PYDC1,7180
261726,TIPRL,9056
261734,NPHP4,5952
266727,MDGA1,5125
267012,DAOA,2150
280658,SSX7,8603
282616,IFNL2,4075
282617,IFNL3,4076
282618,IFNL1,4074
282679,AQP11,513
282770,OR10AG1,6150
282808,RAB40AL,7240
282890,ZNF311,10048
282991,BLOC1S2,924
283149,BCL9L,882
283150,FOXR1,3143
283208,P4HA3,6224
283209,PGM2L1,6488
283248,RCOR2,7402
283254,HARBI1,3706
283337,ZNF740,10209
283375,SLC39A5,8232
283459,GATC,3289
283464,GXYLT1,3674
283489,CHAMP1,1529
283518,KCNRG,4452
283652,SLC24A5,8174
283742,FAM98B,2915
283748,PLA2G4D,6629
283820,NOMO2,5915
283848,CES4A,1501
283849,EXOC3L1,2836
283899,INO80E,4213
283927,NUDT7,6066
283985,FADS6,2895
283987,HID1,3797
283989,TSEN54,9378
284058,KANSL1,4373
284086,NEK8,5767
284098,PIGW,6556
284106,CISD3,1630
284111,SLC13A5,8150
284119,CAVIN1,1164
284161,GDPD1,3329
284217,LAMA1,4678
284252,KCTD1,4457
284306,ZNF547,10124
284307,ZIK1,9958
284348,LYPD5,4938
284359,IZUMO1,4345
284361,EMC10,2684
284370,ZNF615,10156
284403,WDR62,9799
284443,ZNF493,10112
284459,ZNF875,10230
284541,CYP4A22,2131
284654,RSPO1,7754
284656,EPHA10,2734
284695,ZNF326,10054
284716,RIMKLA,7519
285203,EOGT,2720
285242,HTR3E,4002
285268,ZNF621,10159
285349,ZNF660,10171
285362,SUMF1,8728
285381,DPH3,2428
285489,DOK7,2415
285521,COX18,1872
285590,SH3PXD2B,8077
285643,KIF4B,4526
285676,ZNF454,10098
285704,RGMB,7465
285855,RPL7L1,7672
285971,ZNF775,10220
286053,NSMCE2,6023
286075,ZNF707,10196
286097,MICU3,5237
286133,SCARA5,7857
286205,SCAI,7851
286262,TPRN,9253
286451,YIPF6,9891
286530,P2RY8,6219
286826,LIN9,4806
286827,TRIM59,9331
286887,KRT6C,4650
317649,EIF4E3,2639
317719,KLHL10,4565
317781,DDX51,2236
319101,KRT73,4654
326624,RAB37,7230
326625,MMAB,5276
333929,SNAI3,8351
337867,UBAC2,9484
337876,CHSY3,1611
338321,NLRP9,5873
338328,GPIHBP1,3523
338339,CLEC4D,1681
338376,IFNE,4070
338382,RAB7B,7252
338674,OR5F1,6161
338785,KRT79,4659
339122,RAB43,7243
339221,ENPP7,2711
339287,MSL1,5437
339302,CPLX4,1897
339345,NANOS2,5633
339366,ADAMTSL5,170
339390,CLEC4G,1683
339403,RXFP4,7785
339500,ZNF678,10181
339745,SPOPL,8496
339983,NAT8L,5649
340075,ARSI,623
340205,TREML1,9294
340385,ZNF517,10118
340481,ZDHHC21,9929
340485,ACER2,77
340719,NANOS1,5632
341359,SYT10,8789
341640,FREM2,3152
342132,ZNF774,10219
342184,FMN1,3099
342371,ATXN1L,766
342372,PKD1L3,6605
342510,CD300E,1303
342538,NACA2,5616
342574,KRT27,4634
342898,SYCN,8759
342945,ZSCAN22,10244
342977,NANOS3,5634
343171,OR2W3,6153
344018,FIGLA,3062
344787,ZNF860,10229
344892,RTP2,7768
345611,IRGM,4280
345630,FBLL1,2945
345643,MCIDAS,5106
345651,ACTBL2,116
346562,GNAT3,3443
346606,MOGAT3,5315
346673,STRA8,8678
347688,TUBB8,9424
347730,LRRTM1,4887
347733,TUBB2B,9419
347734,SLC35B2,8218
348158,ACSM2B,110
348180,CTU2,2053
348235,SKA2,8129
348654,GEN1,3337
348938,NIPAL4,5843
348980,HCN1,3735
348995,NUP43,6085
349565,NMNAT3,5887
353091,RAET1G,7283
353131,LCE1A,4712
353132,LCE1B,4713
353133,LCE1C,4714
353134,LCE1D,4715
353135,LCE1E,4716
353137,LCE1F,4717
353139,LCE2A,4718
353140,LCE2C,4720
353141,LCE2D,4721
353142,LCE3A,4722
353143,LCE3B,4723
353144,LCE3C,4724
353189,SLCO4C1,8276
353274,ZNF445,10094
353288,KRT26,4633
353299,RGSL1,7490
353376,TICAM2,9032
353497,POLN,6757
359710,BPIFB3,958
359948,IRF2BP2,4271
373156,GSTK1,3623
373863,DND1,2388
374291,NDUFS7,5742
374378,GALNT18,3258
374383,NCR3LG1,5689
374395,TMEM179B,9109
374654,KIF7,4531
374655,ZNF710,10199
374879,ZNF699,10190
374907,B3GNT8,804
374928,ZNF773,10218
374946,DRAXIN,2448
374986,MIGA1,5247
375056,MIA3,5225
375686,SPATC1,8460
375790,AGRN,252
376267,RAB15,7207
376497,SLC27A1,8193
377630,USP17L2,9634
377841,ENTPD8,2718
378708,CENPS,1466
378807,CATSPER4,1160
378884,NHLRC1,5829
387032,ZKSCAN4,9962
387103,CENPW,1469
387129,NPSR1,5966
387263,C6orf120,1035
387332,TBPL2,8889
387338,NSUN4,6027
387357,THEMIS,9013
387509,GPR153,3532
387680,WASHC2A,9777
387755,INSC,4222
387836,CLEC2A,1677
387849,REP15,7430
387893,KMT5A,4601
387921,NHLRC3,5830
387990,TOMM20L,9202
388531,RGS9BP,7489
388536,ZNF790,10224
388552,BLOC1S3,925
388569,ZNF324B,10053
388646,GBP7,3299
388662,SLC6A17,8255
388697,HRNR,3939
388743,CAPN8,1123
388753,COA6,1782
389114,ZNF662,10172
389136,VGLL3,9714
389207,GRXCR1,3609
389421,LIN28B,4799
389524,GTF2IRD2B,3650
389692,MAFA,4962
390058,OR51B6,6157
390113,OR4X1,6156
390429,OR4N2,6155
390594,KBTBD13,4390
390792,KRT39,4644
390874,ONECUT3,6136
390883,OR7G3,6163
390916,NUDT19,6061
391104,VHLL,9717
392636,AGMO,239
392862,GRID2IP,3573
399473,SPRED3,8505
399687,MYO18A,5570
399694,SHC4,8084
400569,MED11,5140
400916,CHCHD10,1532
400961,PAIP2B,6247
401138,AMTN,385
401190,RGS7BP,7486
401447,USP17L1,9633
401494,HACD4,3691
401505,TOMM5,9207
401541,CENPP,1464
402381,SOHLH1,8419
402569,KPNA7,4611
403313,PLPP6,6685
404203,SPINK6,8483
404281,YY2,9907
404672,GTF2H5,3647
408050,NOMO3,5916
415117,STX19,8698
431707,LHX8,4778
440138,ALG11,338
440145,MZT1,5598
440193,CCDC88C,1199
440275,EIF2AK4,2611
440387,CTRB2,2033
440503,PLIN5,6668
440519,ZNF724,10204
440533,PSG8,7036
440574,MICOS10,5233
440738,MAP1LC3C,5000
441024,MTHFD2L,5470
441161,OOEP,6137
441234,ZNF716,10202
448831,FRG2,3154
448834,KPRP,4613
493753,COA5,1781
493829,TRIM72,9338
493856,CISD2,1629
493861,EID3,2604
493869,GPX8,3558
503618,DEFB104B,2251
541468,LURAP1,4923
548596,CKMT1A,1642
548644,POLR2J3,6773
553115,PEF1,6425
594855,CPLX3,1896
641371,ACOT1,88
642273,FAM110C,2903
642636,RAD21L1,7267
643246,MAP1LC3B2,4999
643394,SPINK9,8484
644096,SDHAF1,7909
644150,WIPF3,9815
644186,SYCE3,8758
644890,MEIG1,5173
653361,NCF1,5667
653499,LGALS7B,4762
653509,SFTPA1,8035
653689,GSTT2B,3632
653784,MZT2A,5599
653808,ZG16,9954
653857,ACTR3C,133
654254,ZNF732,10206
727837,SSX2B,8600
